ID_src,ID_dst,dist
MA0217,MA0174,8.373168299940131
MA0174,MA0235,19.8680170826553
MA0263,MA0174,12.541793814880226
MA0174,MA0266,7.8792367415641404
MA0266,MA0174,7.8792367415641404
MA0174,MA0282,18.431925448835344
MA0304,MA0174,6.552417378064549
MA0313,MA0174,12.34635835739236
MA0329,MA0174,19.701826648141374
MA0174,MA0346,14.077699880664598
MA0346,MA0174,14.077699880664598
MA0174,MA0367,9.519055721713471
MA0367,MA0174,9.519055721713471
MA0175,MA0177,5.853439738520639
MA0188,MA0175,18.54488913715428
MA0175,MA0194,16.489277082319933
MA0197,MA0175,17.714396377579448
MA0204,MA0175,12.041204305127845
MA0175,MA0210,17.4936296951632
MA0175,MA0226,19.44244315659272
MA0175,MA0243,11.893884348269953
MA0243,MA0175,11.893884348269953
MA0175,MA0245,8.676651553964888
MA0245,MA0175,8.676651553964888
MA0259,MA0175,9.951336560001604
MA0271,MA0175,3.9166169142396186
MA0175,MA0281,6.600744636176629
MA0281,MA0175,6.600744636176629
MA0175,MA0288,16.901322497771343
MA0288,MA0175,16.901322497771343
MA0302,MA0175,10.067725802935506
MA0305,MA0175,11.373924011398614
MA0175,MA0310,8.376140111834884
MA0310,MA0175,8.376140111834884
MA0313,MA0175,19.914950190375013
MA0175,MA0329,16.032036086919764
MA0175,MA0338,15.90696147343587
MA0338,MA0175,15.90696147343587
MA0340,MA0175,3.9684293788974725
MA0342,MA0175,11.680519040403949
MA0343,MA0175,7.362337719681657
MA0176,MA0178,10.867913994784798
MA0178,MA0176,10.867913994784798
MA0176,MA0184,7.454743023208481
MA0184,MA0176,7.454743023208481
MA0176,MA0187,17.754999733585684
MA0187,MA0176,17.754999733585684
MA0176,MA0196,17.0935040122585
MA0176,MA0205,9.086019524041257
MA0208,MA0176,19.39295790404543
MA0176,MA0213,19.554461432653515
MA0176,MA0217,19.40606573464944
MA0235,MA0176,16.678353329140535
MA0266,MA0176,11.746373870358681
MA0274,MA0176,19.80564661731577
MA0176,MA0300,14.632065336534325
MA0301,MA0176,18.06178917333315
MA0304,MA0176,14.858802329229478
MA0176,MA0346,12.36412486010649
MA0176,MA0367,17.07401146146295
MA0176,RI0051,16.611908730894736
MA0183,MA0177,15.678095231285264
MA0177,MA0194,13.161261047853744
MA0177,MA0204,17.89229304760855
MA0177,MA0210,12.872167836950025
MA0226,MA0177,13.75154007562131
MA0177,MA0243,8.31374284876623
MA0177,MA0245,7.342672424686287
MA0245,MA0177,7.342672424686287
MA0177,MA0255,15.050874234147116
MA0259,MA0177,4.717076328149393
MA0177,MA0271,8.451527404210834
MA0177,MA0281,3.497061622815463
MA0281,MA0177,3.497061622815463
MA0288,MA0177,12.129628536056181
MA0177,MA0302,5.079741763796318
MA0177,MA0305,16.91152814539475
MA0310,MA0177,14.220264828215758
MA0177,MA0338,13.6003919594517
MA0340,MA0177,5.556814205513934
MA0342,MA0177,11.372536792249006
MA0343,MA0177,7.516523348577616
MA0178,MA0184,4.860345373186066
MA0184,MA0178,4.860345373186066
MA0178,MA0185,19.7878174098613
MA0178,MA0187,9.073360359617462
MA0205,MA0178,18.768764989883554
MA0178,MA0213,9.217163639073773
MA0287,MA0178,18.054901077605304
MA0178,MA0300,8.671170174068443
MA0178,MA0301,7.19986942711291
MA0324,MA0178,18.74201322359336
MA0178,MA0346,18.996417001515045
RI0003,MA0178,18.645869278447627
RI0033,MA0178,12.019856106799695
MA0178,RI0051,11.642111649080569
MA0179,MA0180,18.01159203515137
MA0180,MA0179,18.01159203515137
MA0179,MA0202,9.41879347268368
MA0202,MA0179,9.41879347268368
MA0203,MA0179,11.807884185364724
MA0179,MA0207,17.265032693146406
MA0179,MA0251,16.59066250418842
MA0179,MA0320,3.6396897723297865
MA0320,MA0179,3.6396897723297865
MA0179,NH0012,11.315154918347735
NH0012,MA0179,11.315154918347735
NH0017,MA0179,12.746406368948701
NH0018,MA0179,11.163359826621615
MA0179,NH0063,4.80810378018438
MA0179,NH0082,6.499739504623288
NH0082,MA0179,6.499739504623288
MA0179,NH0093,15.044455392132983
MA0179,NH0096,17.797183500534057
NH0098,MA0179,13.865056115084904
NH0102,MA0179,5.651321791544673
MA0179,NH0151,17.72087413760715
MA0179,NH0172,13.125233164421827
NH0172,MA0179,13.125233164421827
NH0183,MA0179,10.84291878971628
NH0191,MA0179,18.036447662400988
MA0179,NH0213,13.607268001244199
NH0213,MA0179,13.607268001244199
NH0214,MA0179,19.071527510183195
NH0216,MA0179,15.309721032330902
MA0202,MA0180,19.928793228795644
MA0180,MA0207,6.481514694428183
MA0207,MA0180,6.481514694428183
MA0210,MA0180,19.71267038717244
MA0180,MA0292,14.058087136758575
MA0320,MA0180,18.957392606539546
MA0338,MA0180,19.347531037951327
MA0180,NH0012,12.422643329417843
NH0063,MA0180,19.723984082661026
MA0180,NH0073,11.077653752482663
NH0073,MA0180,11.077653752482663
MA0180,NH0082,13.4419683771408
NH0082,MA0180,13.4419683771408
MA0180,NH0093,10.357602240007932
MA0180,NH0147,11.944607734509594
NH0147,MA0180,11.944607734509594
MA0180,NH0213,14.578882903331703
MA0237,MA0181,10.436234306461555
MA0181,MA0242,12.42146204732154
MA0247,MA0181,19.35614019947639
MA0290,MA0181,15.469849367294575
MA0318,MA0181,16.596464246991456
MA0363,MA0181,13.867738576211252
MA0182,MA0222,18.018958308801228
MA0182,MA0230,10.821950859069306
MA0182,MA0299,19.323968598831424
MA0327,MA0182,19.94648050915589
MA0182,MA0341,15.103121954139256
MA0341,MA0182,15.103121954139256
MA0345,MA0182,9.453317028678084
MA0375,MA0182,14.81063302807657
MA0183,MA0202,18.899020972517544
MA0183,MA0207,14.459486380477427
MA0183,MA0210,5.461897717589423
MA0226,MA0183,10.796508364519427
MA0183,MA0243,10.828716734501114
MA0243,MA0183,10.828716734501114
MA0183,MA0251,17.392237718560068
MA0255,MA0183,12.426280389869243
MA0183,MA0259,14.412653170697002
MA0259,MA0183,14.412653170697002
MA0183,MA0281,14.718551973291316
MA0281,MA0183,14.718551973291316
MA0183,MA0288,16.025270861872027
MA0183,MA0292,17.28543585468275
MA0183,MA0295,7.457271634528831
MA0183,MA0302,11.031526693230889
MA0302,MA0183,11.031526693230889
MA0183,MA0338,12.850249341318863
MA0183,MA0340,18.57727969707278
MA0183,MA0343,17.181424085757953
MA0183,MA9024,11.302404493042399
MA0184,MA0187,13.759357145080955
MA0205,MA0184,16.345870834100776
MA0184,MA0213,12.282372207427958
MA0184,MA0266,16.430891802029596
MA0184,MA0274,18.136872009683273
MA0184,MA0287,19.94224625393153
MA0300,MA0184,7.610663139503595
MA0301,MA0184,11.601412986277833
MA0324,MA0184,15.89626801733379
MA0184,MA0346,18.195669883171522
MA0346,MA0184,18.195669883171522
RI0033,MA0184,16.665664776478163
MA0184,RI0051,15.248825284701745
RI0051,MA0184,15.248825284701745
MA0212,MA0185,18.652169992717354
MA0185,MA0213,12.051106380290957
MA0185,MA0223,11.527900741349795
MA0223,MA0185,11.527900741349795
MA0185,MA0225,19.302728459632117
MA0225,MA0185,19.302728459632117
MA0268,MA0185,12.569399592021298
MA0185,MA0287,4.462922737764899
MA0287,MA0185,4.462922737764899
MA0185,MA0300,13.307962228998775
MA0185,MA0301,16.640707879092034
MA0185,MA0312,18.29110715378859
MA0185,MA0317,19.519129602200216
MA0185,MA0324,14.941549889002035
MA0185,MA0344,8.430460948857418
MA0187,MA0213,11.865960455381085
MA0213,MA0187,11.865960455381085
MA0235,MA0187,19.654270740092482
MA0300,MA0187,16.57021193072401
MA0301,MA0187,7.254426589427615
MA0187,RI0003,10.621936957764994
RI0004,MA0187,13.264144383550382
RI0011,MA0187,17.776027890068075
RI0017,MA0187,15.46731887906344
RI0018,MA0187,14.857615589553957
RI0023,MA0187,14.06367805155365
MA0187,RI0033,2.9541853167307845
RI0033,MA0187,2.9541853167307845
RI0041,MA0187,17.873018280109733
RI0042,MA0187,17.40572505081077
RI0051,MA0187,5.992571241950685
MA0188,MA0197,13.463083908471662
MA0204,MA0188,14.011088922140827
MA0188,MA0217,12.613436195201428
MA0188,MA0240,6.2572004440036
MA0188,MA0245,17.905422396631504
MA0188,MA0248,19.003728402585608
MA0188,MA0263,16.768956103385865
MA0188,MA0271,14.711591484678873
MA0271,MA0188,14.711591484678873
MA0188,MA0282,14.855670876137438
MA0188,MA0304,18.83100623017106
MA0305,MA0188,18.94403883627102
MA0310,MA0188,15.396302423392342
MA0188,MA0313,18.190525836573347
MA0332,MA0188,11.866340501527285
MA0342,MA0188,15.543472806913556
MA0367,MA0188,19.7676671670894
MA0206,MA0189,13.978805596918887
MA0250,MA0189,4.674282886273536
MA0189,MA0260,18.93670790014131
VT0125,MA0189,5.429166530738601
MA0189,VT0148,10.982991854579705
VT0186,MA0189,12.843699343816647
VT0189,MA0189,17.11610777414159
MA0224,MA0190,6.281237602657936
MA0190,MA0284,19.947411135445037
MA0190,MA0303,9.019520619989983
MA0303,MA0190,9.019520619989983
MA0190,MA0308,16.02249830426271
MA0335,MA0190,9.372144118651214
MA0190,MA0371,13.178034942874682
MA0191,MA0214,13.631029630327422
MA0214,MA0191,13.631029630327422
MA0265,MA0191,14.595653455010321
MA0191,MA0286,15.471557848888072
MA0191,MA0315,14.695577177040308
MA0315,MA0191,14.695577177040308
MA0333,MA0191,19.256603972216595
MA0369,MA0191,7.588283791231745
MA0370,MA0191,10.715239133358665
VT0165,MA0191,19.678968733493345
MA0192,MA0200,15.462026299557175
MA0200,MA0192,15.462026299557175
MA0192,MA0222,7.219120565314968
MA0192,MA0257,15.190359495372554
MA0192,MA0264,18.275354582677807
MA0280,MA0192,13.292488922637137
MA0192,MA0294,19.77070331123294
MA0192,MA0299,4.367144976840298
MA0193,MA0200,10.70910850857285
MA0200,MA0193,10.70910850857285
MA0264,MA0193,10.98577197538074
MA0193,NY0211,4.530988969725372
NY0211,MA0193,4.530988969725372
MA0193,NY0214,19.60922802815937
NY0217,MA0193,18.49474091766526
MA0194,MA0226,11.204525631413828
MA0226,MA0194,11.204525631413828
MA0243,MA0194,19.735354492022253
MA0194,MA0245,8.103285201485724
MA0245,MA0194,8.103285201485724
MA0194,MA0255,10.69242288699201
MA0194,MA0259,9.139111566428662
MA0194,MA0271,15.723090870082924
MA0281,MA0194,16.480382141079005
MA0194,MA0288,5.043354816691958
MA0302,MA0194,15.73583011564074
MA0194,MA0340,18.357501638551618
MA0194,MA0342,7.86566537012212
MA0197,MA0196,9.137060392619336
MA0204,MA0196,12.768484734363579
MA0205,MA0196,18.361867294220737
MA0196,MA0217,15.612833855362446
MA0217,MA0196,15.612833855362446
MA0266,MA0196,5.355748381906116
MA0196,MA0274,15.322995639896476
MA0274,MA0196,15.322995639896476
MA0196,MA0285,10.525603351517777
MA0304,MA0196,17.42957399579168
MA0305,MA0196,13.475059728684407
MA0310,MA0196,15.987089333605287
MA0311,MA0196,9.09752848730233
MA0196,MA0313,4.74878003415107
MA0313,MA0196,4.74878003415107
MA0329,MA0196,9.834116048837767
MA0196,MA0367,2.7671036373974816
MA0204,MA0197,5.846955237322776
MA0217,MA0197,11.053885013489701
MA0197,MA0240,19.630968230951094
MA0263,MA0197,18.762502221218977
MA0266,MA0197,12.327078600282919
MA0271,MA0197,15.737263263931343
MA0197,MA0285,17.09256941885528
MA0285,MA0197,17.09256941885528
MA0304,MA0197,16.00732407059775
MA0305,MA0197,9.841274585581276
MA0197,MA0310,9.665239186695029
MA0197,MA0311,13.485314253336766
MA0311,MA0197,13.485314253336766
MA0197,MA0313,4.731200074444599
MA0329,MA0197,9.742678279930308
MA0197,MA0367,6.9378220688192975
MA0367,MA0197,6.9378220688192975
MA0247,MA0198,13.879499944114013
MA0198,MA0330,11.65116314609373
MA0363,MA0198,15.741535191190664
MA0199,MA0209,6.298900768173908
MA0219,MA0199,7.675698761537452
MA0225,MA0199,16.019235411042423
MA0199,MA0231,19.840037889806727
MA0199,MA0254,14.925236745903607
MA0254,MA0199,14.925236745903607
MA0199,MA0277,13.240270074956454
MA0277,MA0199,13.240270074956454
MA0199,MA0306,6.889951925114655
MA0306,MA0199,6.889951925114655
MA0199,MA0308,13.011516904021711
MA0308,MA0199,13.011516904021711
MA0319,MA0199,9.322912213657961
MA0199,MA0364,7.339691771177161
MA0199,MA0371,15.962934286187235
MA0200,MA0264,7.158687580940367
MA0264,MA0200,7.158687580940367
MA0200,MA0280,12.418174702321984
MA0200,MA0299,14.879712161758015
MA0322,MA0200,17.501998569363657
NY0211,MA0200,13.164437690803968
MA0201,MA0220,10.240743182023033
MA0201,MA0227,17.69730809762213
MA0227,MA0201,17.69730809762213
MA0201,MA0231,11.947382981194231
MA0231,MA0201,11.947382981194231
MA0201,MA0232,17.262557265118975
MA0269,MA0201,5.531415622368706
MA0201,MA0315,7.64914689366926
MA0369,MA0201,17.610424753997677
MA0202,MA0203,8.54899609587554
MA0202,MA0207,15.996397905883896
MA0251,MA0202,7.335630075534134
MA0202,MA0295,12.935002336417327
MA0202,MA0320,5.91226265623905
MA0202,MA9024,17.141722423489053
MA0202,NH0012,18.83084955613129
MA0202,NH0017,19.28281098045934
NH0017,MA0202,19.28281098045934
MA0202,NH0063,14.166526485459581
NH0063,MA0202,14.166526485459581
NH0082,MA0202,14.166326641030357
MA0202,NH0098,15.75492474489187
NH0102,MA0202,13.800435582186516
NH0183,MA0202,19.268433883620038
MA0202,NH0216,19.127707645324318
MA0203,MA0251,10.443228444928149
MA0203,MA0295,19.731304834678557
MA0320,MA0203,9.003235070066038
MA0203,NH0017,14.856728760492674
NH0017,MA0203,14.856728760492674
MA0203,NH0018,19.692733663649776
NH0018,MA0203,19.692733663649776
MA0203,NH0063,14.9811334535172
NH0064,MA0203,18.543727196429547
NH0082,MA0203,18.25026985453001
MA0203,NH0098,8.375167772419937
NH0098,MA0203,8.375167772419937
MA0203,NH0102,12.653573660116257
NH0183,MA0203,17.11581290330933
MA0203,NH0214,14.628829274962255
NH0216,MA0203,12.44298211096395
MA0204,MA0217,16.154412198745945
MA0204,MA0240,19.415647199709525
MA0240,MA0204,19.415647199709525
MA0204,MA0245,18.12757411248773
MA0245,MA0204,18.12757411248773
MA0204,MA0266,17.150001909681468
MA0266,MA0204,17.150001909681468
MA0204,MA0271,10.61102411372447
MA0271,MA0204,10.61102411372447
MA0204,MA0281,18.064744823686706
MA0281,MA0204,18.064744823686706
MA0204,MA0285,17.388561367390466
MA0285,MA0204,17.388561367390466
MA0305,MA0204,5.148387726465386
MA0204,MA0310,3.822287763530946
MA0310,MA0204,3.822287763530946
MA0204,MA0311,13.028563633538724
MA0313,MA0204,8.113607555325745
MA0329,MA0204,7.723266275509347
MA0204,MA0340,14.250711494653782
MA0204,MA0342,18.899732841631085
MA0343,MA0204,16.450121729191377
MA0204,MA0367,11.463181935940275
MA0208,MA0205,14.954251972702078
MA0205,MA0217,12.768180067256132
MA0205,MA0235,12.264088322657916
MA0205,MA0263,12.09364619139476
MA0205,MA0266,13.790203035387128
MA0282,MA0205,18.637398963299006
MA0205,MA0304,6.755390714773253
MA0205,MA0313,19.95041475042691
MA0205,MA0346,6.483698839003302
MA0346,MA0205,6.483698839003302
MA0367,MA0205,16.950118454065542
MA0205,RI0051,19.732271505731656
MA0250,MA0206,17.13632564026069
MA0260,MA0206,16.405753328984943
MA0206,MA0337,8.550050772564926
MA0206,NY0716,19.979160581371904
NY0716,MA0206,19.979160581371904
VT0120,MA0206,13.29896443586292
MA0206,VT0125,15.982793459463283
MA0206,VT0148,7.161423047297091
VT0148,MA0206,7.161423047297091
MA0207,MA0210,14.151639060212903
MA0210,MA0207,14.151639060212903
MA0207,MA0243,18.92986493127557
MA0207,MA0292,12.862528521652283
MA0292,MA0207,12.862528521652283
MA0207,MA0295,15.66172008844972
MA0295,MA0207,15.66172008844972
MA0320,MA0207,16.91943748674688
MA0338,MA0207,15.722139360538241
MA0207,NH0012,15.96979822289583
NH0012,MA0207,15.96979822289583
MA0207,NH0073,16.79325543654321
MA0207,NH0082,14.929396506296744
NH0082,MA0207,14.929396506296744
MA0207,NH0093,15.324702309803277
NH0093,MA0207,15.324702309803277
NH0147,MA0207,18.40085437661088
NH0213,MA0207,18.75279860792416
MA0215,MA0208,12.704411921233538
MA0208,MA0235,2.794634883805228
MA0208,MA0244,17.40675405578046
MA0208,MA0262,14.701024843665596
MA0263,MA0208,19.988573300403754
MA0208,MA0304,18.927673648448696
MA0208,MA0346,8.472363189884042
MA0346,MA0208,8.472363189884042
MA0208,RI0005,11.99754932497869
RI0005,MA0208,11.99754932497869
MA0208,RI0011,8.331413412137763
MA0208,RI0013,18.853799050857013
RI0013,MA0208,18.853799050857013
MA0208,RI0023,11.346903453607327
MA0208,RI0032,17.26843551669347
MA0208,RI0034,12.631636403945597
MA0208,RI0036,19.454644743704257
MA0208,RI0041,18.876891823457978
RI0051,MA0208,14.776640690535864
MA0219,MA0209,10.143991120591988
MA0225,MA0209,13.92399445921775
MA0254,MA0209,15.826093757717194
MA0209,MA0277,7.851733207354488
MA0277,MA0209,7.851733207354488
MA0209,MA0284,17.931192527401148
MA0306,MA0209,11.116488644271643
MA0308,MA0209,10.861869517456535
MA0319,MA0209,6.001914083818491
MA0209,MA0364,11.262947004901775
MA0209,MA0371,15.107402527316825
MA0210,MA0226,13.613868555341927
MA0210,MA0243,5.996211764551024
MA0243,MA0210,5.996211764551024
MA0210,MA0245,19.29551882169309
MA0245,MA0210,19.29551882169309
MA0255,MA0210,15.445697523511829
MA0210,MA0259,13.310901858392002
MA0259,MA0210,13.310901858392002
MA0281,MA0210,10.893130424240614
MA0210,MA0288,17.37836831732329
MA0292,MA0210,12.790313368270345
MA0210,MA0295,12.740373744084046
MA0210,MA0302,7.793170737889261
MA0338,MA0210,7.437270389700247
MA0210,MA0340,14.383945476961628
MA0343,MA0210,12.3996182768956
MA0210,MA9024,16.64383766624726
MA9024,MA0210,16.64383766624726
MA0211,MA0227,15.361481731524156
MA0227,MA0211,15.361481731524156
MA0273,MA0211,12.378472651967979
MA0211,MA0286,17.37880924520564
MA0211,MA0327,11.42787224679588
MA0327,MA0211,11.42787224679588
MA0211,MA0333,13.909351502055719
MA0336,MA0211,11.526251902809266
MA0211,MA0348,18.705337104751163
MA0368,MA0211,3.7244302047062035
MA0211,MA0375,18.889807975640256
MA0375,MA0211,18.889807975640256
MA9021,MA0211,9.163362968006904
MA0268,MA0212,7.5722379924443874
MA0212,MA0274,8.450280337039016
MA0212,MA0279,16.51033154870516
MA0279,MA0212,16.51033154870516
MA0212,MA0283,16.109506907084043
MA0285,MA0212,18.01876727542375
MA0212,MA0300,16.983249369398095
MA0300,MA0212,16.983249369398095
MA0212,MA0317,13.416758591390698
MA0324,MA0212,6.5153988847874
MA0344,MA0212,15.831586416624072
MA0213,MA0223,16.623301762012055
MA0213,MA0287,9.25669516606372
MA0213,MA0300,8.572999843
MA0213,MA0301,4.613203838190393
MA0213,MA0312,19.114766271812627
MA0324,MA0213,17.8781151543154
RI0003,MA0213,16.229299067025003
RI0004,MA0213,16.78540517265746
MA0213,RI0033,14.100433174145168
MA0213,RI0051,17.289232694644845
MA0220,MA0214,17.019354356236192
MA0309,MA0214,9.594830507903279
MA0214,MA0315,17.351433463944396
MA0315,MA0214,17.351433463944396
MA0214,MA0369,8.777671722859369
NH0006,MA0214,10.047540608827992
NH0086,MA0214,12.157397578941243
MA0214,NH0145,9.48813506767479
NH0145,MA0214,9.48813506767479
MA0214,VT0020,18.147628831999665
VT0020,MA0214,18.147628831999665
VT0068,MA0214,17.313988584928254
MA0214,VT0165,10.503409807734238
MA0235,MA0215,13.874507837526831
MA0242,MA0215,11.781306656735282
MA0244,MA0215,15.236184580356904
MA0215,MA0262,18.015965889503438
MA0215,MA0263,17.053429529277256
MA0263,MA0215,17.053429529277256
MA0215,MA0282,18.11704209680668
MA0290,MA0215,10.25023163439472
MA0318,MA0215,14.833148793604206
MA0346,MA0215,15.958908244797465
MA0215,RI0005,19.666635601741163
MA0215,RI0011,18.94151896253767
RI0011,MA0215,18.94151896253767
MA0215,RI0034,19.831789615345063
RI0034,MA0215,19.831789615345063
MA0228,MA0216,9.446362652524687
MA0216,MA0240,17.540737802065596
MA0248,MA0216,7.141354925027802
MA0216,MA0261,8.544399725594229
MA0261,MA0216,8.544399725594229
MA0332,MA0216,11.440309460399545
MA0334,MA0216,11.94554285843317
MA0217,MA0240,17.947517921330324
MA0240,MA0217,17.947517921330324
MA0217,MA0263,7.712105030427465
MA0263,MA0217,7.712105030427465
MA0217,MA0266,14.665221885070924
MA0217,MA0282,11.513388032893541
MA0282,MA0217,11.513388032893541
MA0217,MA0304,6.458411266302123
MA0310,MA0217,19.634867960566993
MA0313,MA0217,13.820511217877478
MA0217,MA0346,17.756198655747074
MA0346,MA0217,17.756198655747074
MA0217,MA0367,12.922986112398874
MA0367,MA0217,12.922986112398874
MA0218,MA0293,3.063789199255407
MA0323,MA0218,12.133698557185165
MA0361,MA0218,17.18146466129252
MA0218,MA0362,11.313671362907437
MA0225,MA0219,10.45970308091415
MA0231,MA0219,19.14978630249515
MA0219,MA0238,17.201504635426566
MA0219,MA0254,7.341521349639056
MA0219,MA0277,12.751989519853543
MA0219,MA0306,14.153404272406506
MA0219,MA0308,19.978270752726516
MA0219,MA0319,15.549204875877791
MA0364,MA0219,14.696444848898855
MA0220,MA0231,15.034974546874798
MA0232,MA0220,15.125353754140718
MA0252,MA0220,14.370145767289207
MA0220,MA0269,15.195514422990597
MA0269,MA0220,15.195514422990597
MA0291,MA0220,19.938673853678008
MA0220,MA0309,10.511520376971815
MA0220,MA0315,8.672115723928222
MA0220,MA0369,13.722606915961464
MA0220,NH0086,19.10126691253424
MA0221,MA0314,17.470627211531603
MA0314,MA0221,17.470627211531603
